post_id,caption,hashtag,comments_count,like_count,media_type,timestamp,username,owner_id
1.79123E+16,#제품협찬요즘 요가프로그램참여나 미팅할때도 줌 을 자주 사용하게 되서 그때마다 #오픈컴 사용중인데요. 너무 좋은거에요. 야외 어디서든 문제가 없음??그론데 정말 바다는 언제와도 사랑:)aftershokzkr ..#골전도이어폰#애프터샥#aftershokz#shokzsquadkr#요가#요가자세#감포#바다#여름바다,#제품협찬요즘 #오픈컴 #골전도이어폰#애프터샥#aftershokz#shokzsquadkr#요가#요가자세#감포#바다#여름바다 ,48,970,FEED,2021-06-30T23:11:44+0000,10.12.16yp,1.78414E+16
1.79124E+16,오늘 평창에는 눈이 많이 오고 있어요.눈길 러닝????..#running#snow#평창#눈#러닝#겨울여행지#운동복패션,#running#snow#평창#눈#러닝#겨울여행지#운동복패션 ,17,1010,REELS,2021-12-29T04:11:30+0000,10.12.16yp,1.78414E+16
1.79125E+16,궁금했던 #roopclimbing 에어리얼실크 기본 클라임 #러시안클라임 써먹기???♀?오랜만에 #aerial #invert ??..#스파르탄#스파르탄레이스#스파르탄코리아#스파르탄레이스2019#마라톤#장애물마라톤#망상해수욕장#러닝#spartanrace#spartan..#운동하는여자#운동#고프로#workout#outdoor#climb#run#running#marathon#obstacle#obstaclerace,#roopclimbing #러시안클라임 #aerial #invert #스파르탄#스파르탄레이스#스파르탄코리아#스파르탄레이스2019#마라톤#장애물마라톤#망상해수욕장#러닝#spartanrace#spartan..#운동하는여자#운동#고프로#workout#outdoor#climb#run#running#marathon#obstacle#obstaclerace ,0,554,FEED,2019-07-15T01:47:20+0000,10.12.16yp,1.78414E+16
1.79126E+16,전 복싱장 다니는 친구들 쨉쨉원투가 넘 궁금했었거둔여~ 직접 해보니까 복싱은 정말 재밌고 #다이어트 에 효과적인것같아여. 못해서그렇지....;;; #박치 ?????♀?취취 취취????ㅋㅋㅋㅋㅋㅋ특히 #유투버 #뻔치 님 같은 코치님과 만난다면? 대에에에박 ??????..#복싱#복싱하는여자#복싱바이러스#boxing#뮤직복싱#복싱다이어트#복싱스타그램#복싱글러브#투이스코#TUISCO#boxingtraining#운동#운동하자,#다이어트 #박치 #유투버 #뻔치 #복싱#복싱하는여자#복싱바이러스#boxing#뮤직복싱#복싱다이어트#복싱스타그램#복싱글러브#투이스코#TUISCO#boxingtraining#운동#운동하자 ,40,346,FEED,2019-07-01T14:39:23+0000,10.12.16yp,1.78414E+16
1.79128E+16,<애프터샥 GIVEAWAY 이벤트>?제 영상 속 질문에 대한 답변을게시물 밑에 댓글로 달아주세요?댓글을 달아주신 분들 중 추첨을 통해2명에게 애프터샥 오픈무브를 드립니다??????참여방법- 함께 참여를 원하는 친구 계정 태그- 질문에 대한 답변 댓글로 작성- 애프터샥 계정 팔로우 하기 (필수)애프터샥 공식 계정 : aftershokzkr?????이벤트 기간- 6월 7일 (월) ~ 6월 13일 (일)?????이벤트 선물- 추첨을 통해 2명에게 오픈무브를 드립니다.- 당첨자 발표는 6월 14일(월) 개별DM 드립니다.(DM 수신 가능 설정이 되어 있는지 확인해 주세요)?#기브어웨이 #애프터샥기브어웨이 #애프터샥#요가,#기브어웨이 #애프터샥기브어웨이 #애프터샥#요가 ,54,330,FEED,2021-06-07T01:45:51+0000,10.12.16yp,1.78414E+16
1.79132E+16,내일 투표하고 장미 구경 갔다가범죄도시2 영화보러가려구요. 장미축제는 기간은 끝났지만 아직은 예쁘대요. 아 왜 지금부터 설레지 ㅋ?? 지난주말에 뚝섬유원지 장미도 너무 예뻤어서. ..#운동하는여자#러닝#오하운#레깅스추천#레깅스코디#한강공원#장미축제#명소#운동복패션,#운동하는여자#러닝#오하운#레깅스추천#레깅스코디#한강공원#장미축제#명소#운동복패션 ,36,1333,FEED,2022-05-31T06:55:22+0000,10.12.16yp,1.78414E+16
1.79134E+16,지난주 날씨 진짜좋았던날오랜만에 노래들으면서 #러닝이제 #애프터샥 없으면 운동할때 너무 허전한거라~ ;aftershokzkr ?????♀??????♀?우리크루 #밋더핏걸 깜장양말 ??디자인은 울 만능 혬이 ??hyemintheuniverse 제작은 #타니스스포츠 tanis_sports ..#엑스트레이너즈#골전도이어폰#aftershokz#running#런스타그램,#러닝이제 #애프터샥 #밋더핏걸 #타니스스포츠 #엑스트레이너즈#골전도이어폰#aftershokz#running#런스타그램 ,32,1001,FEED,2020-05-18T01:56:05+0000,10.12.16yp,1.78414E+16
1.79141E+16,월요일은 유산소를 많이 해야될거 같아.주말엔 종일 먹으니까요. ㅋ저는 주말이나 평일이나 똑같은데 주말에 왜 더 많이 먹는건지.. ㅋㅋ월요팅#헬린이#헬스타그램#운동하는여자,#헬린이#헬스타그램#운동하는여자 ,33,1336,FEED,2021-11-29T00:58:35+0000,10.12.16yp,1.78414E+16
1.79141E+16,제주도 러닝 산책 코스 조천 신흥리 해변마을길진자 달리기 좋은곳이쥬.저는 제 꼬마남친과 ?? ???? parsley_kr..#제주도갈만한곳#여행#주말여행 #jejudo#running#athleisurewear,#제주도갈만한곳#여행#주말여행 #jejudo#running#athleisurewear ,42,1294,REELS,2022-03-20T03:05:51+0000,10.12.16yp,1.78414E+16
1.79146E+16,#광고 discoveryexpedition_kr 요즘 날씨엔 볼캡 필수죠??자수로고도 넘 예쁘고 색감이 진짜 제 취저:)동막해수욕장에 해안산책로가 생겼더라구요. 물때를 잘 맞춰서 가면 진짜 예쁜바다를 만날수 있어요. 주말에 한번 가보세요. 아. 동막해수욕장가면 초록곰커피 꼭 가보시길????..#디스커버리 #디스커버리익스페디션 #IAMDISCOVERER #디스커버리모자 #캡모자 #캡모자코디 #볼캡#여자모자 #캐주얼룩 #데일리룩 #강화도#나들이룩#동막해수욕장,#광고 #디스커버리 #디스커버리익스페디션 #IAMDISCOVERER #디스커버리모자 #캡모자 #캡모자코디 #볼캡#여자모자 #캐주얼룩 #데일리룩 #강화도#나들이룩#동막해수욕장 ,15,616,FEED,2022-04-06T23:40:54+0000,10.12.16yp,1.78414E+16
1.79149E+16,꿀같았던주말??저는 가족들이랑 시간도 보내고 운동도하고 알차게 ㅋ이번에 알게된 에슬레저 브랜드 #톤오브유 ??라인도 예쁜데 y존 커버도 잘되있고 무엇보다 착용감이예술이에요????#제품협찬 toneofyou_official ..#운동하는여자#에슬레저룩#톤오브유#레깅스추천#오하운#러닝#러너#fitgirl#운스타그램#운동복#toneofyou,#톤오브유 #제품협찬 #운동하는여자#에슬레저룩#톤오브유#레깅스추천#오하운#러닝#러너#fitgirl#운스타그램#운동복#toneofyou ,81,7848,FEED,2022-04-25T00:22:58+0000,10.12.16yp,1.78414E+16
1.79151E+16,#광고 discoveryexpedition_kr 요즘 캠핑갈때는 옷을 여러벌 가져가면 좋아요???? #디스커버리경량패딩 이랑  맨투맨 요런날 딱인듯. 맨투맨에 반바지 꾸안꾸 느낌 넘 좋아하고든요. ㅋ바람도 시원하게불고 쪼꼬미 데리고 오랜만에 나와봤는데 우리뿐 ???#디스커버리익스페디션#디스커버리맨투맨#여자경량패딩#픽토르#여행룩#맨투맨#디스커버리#가을코디#여자맨투맨#캠핑장#경기도가볼만한곳#수목원,#광고 #디스커버리경량패딩 #디스커버리익스페디션#디스커버리맨투맨#여자경량패딩#픽토르#여행룩#맨투맨#디스커버리#가을코디#여자맨투맨#캠핑장#경기도가볼만한곳#수목원 ,41,512,FEED,2021-08-21T06:44:44+0000,10.12.16yp,1.78414E+16
1.79151E+16,#광고 myproteinkr 마이프로틴에서 #만우절이벤트 하고있는고 아시죠? 전제품 최대 70%할인 :) 오늘 자정전까지 입니다아. ㅋ 제가 출퇴근 길에 먹고있는 프로틴초코쿠키 ?? 요거 비싼데 진짜 괜찮거든요. 저렴할때 쟁여놓기:) 이거 먹으면서 운동하면 십일자복근 가능 가로는 아직 좀 부족하지만 ㅋ??ㅋ??ㅋ??제 플필 링크 타고 사러가세요:) 그리고 오늘 풀업 영상 릴스에 올려놨는데~ 인친분들이 어시스트 풀업머신 브랜드 궁금하시다고 하셔서 알아봤는데요. Yanre 라고 합니다. ??..#마프대란#헬린이#득근#오하운#복근녀#헬스장#오운완#바디체크#눈바디,#광고 #만우절이벤트 #마프대란#헬린이#득근#오하운#복근녀#헬스장#오운완#바디체크#눈바디 ,45,2082,FEED,2022-04-01T06:26:56+0000,10.12.16yp,1.78414E+16
1.79152E+16,#제품협찬??카라칼 압박 테이핑 양말:) 신고벗기 타이트하지만 신고나면 편해요. 러닝할때도 종아리를 딱 잡아줘서 좋구요. 등산할때도 무릎을 딱 받쳐주는 느낌이라 ????뭣보다 제가 좋아라하는 흰검????..caracal_supply #테이핑양말 #압박테이핑양말#컴프레션 #골프양말 #등산양말 #헬스양말 #런닝양말 #자전거양말 #운동양말 #스포츠양말#카라칼supply®,#제품협찬??카라칼 #테이핑양말 #압박테이핑양말#컴프레션 #골프양말 #등산양말 #헬스양말 #런닝양말 #자전거양말 #운동양말 #스포츠양말#카라칼supply® ,30,1668,FEED,2020-10-26T02:12:22+0000,10.12.16yp,1.78414E+16
1.79152E+16,요미온니랑 #트윈룩 #콘치웨어 맞춰입고 #물구나무서기 ??#핸드스탠드#트윈포즈?????♀?#최고의아침 #사진맛집롯데타워에서의 아침요가클래스 해보고싶죠? ???????♀?americayoga_official 와 seoulsky_official 가 공동 기획한최고의 아침 일정은8월 14일(수) 17일(토) 28일(수) 31(토)9월 18일(수) 21일(토) 25일(수) 28일(토) 판매가격은 45000원이고 전망대 이용권+요가클래스+음료교환권 포함금액입니다:) 신청은 아메리카요가 홈페이지에서 하실수있어요. 아!! 지금말고 조금만 더 기다려주세여??..#서울스카이#아메리카요가#요가#건강한아름다움만들기#yogaeverywhere#yoga#yogaposes#요가포즈#몸매관리#다이어트,#트윈룩 #콘치웨어 #물구나무서기 #핸드스탠드#트윈포즈?????♀?#최고의아침 #사진맛집롯데타워에서의 #서울스카이#아메리카요가#요가#건강한아름다움만들기#yogaeverywhere#yoga#yogaposes#요가포즈#몸매관리#다이어트 ,10,507,FEED,2019-08-05T04:04:28+0000,10.12.16yp,1.78414E+16
1.79152E+16,금요일이다??ㅋ 요즘 곳곳에 꽃나무 너무 예쁜데구경갈 시간이 없어서 아쉬워요. 아. 오늘 지구의 날이라 소등하는 시간이 있대요. 오후 여덜시부터 십분간????..#오하운#러닝#러너#트래킹#아웃도어#레깅스#운동복패션#산스타그램#지구의날#운동하는여자#아웃도어룩#디스커버리운동화,#오하운#러닝#러너#트래킹#아웃도어#레깅스#운동복패션#산스타그램#지구의날#운동하는여자#아웃도어룩#디스커버리운동화 ,17,1613,FEED,2022-04-21T23:22:42+0000,10.12.16yp,1.78414E+16
1.79153E+16,항상 하는 스트레칭. 수영하기전 헬스하기전 러닝하기전에도 항상 하는 스트레칭 인데요.  잠깐씩 매일 하면 유연성기르는데도좋고 고관절 운동도 되고 좋은거 같아요. 한번 해보세요:) #스트레칭#운동하는엄마#stretching#workoutroutine#운동루틴,#스트레칭#운동하는엄마#stretching#workoutroutine#운동루틴 ,3,1064,REELS,2022-04-09T01:26:06+0000,10.12.16yp,1.78414E+16
1.79154E+16,"#광고 운동전 워밍업 효과를 줄 수 있는 핫 롤온 로션이랑 운동후 릴렉싱과 테라피에 도움을 주는 쿨 롤온 로션을발라봤어요. 운동할 때 뿐 아니라 사무실에서 오래 일하다가 쿨 롤온 로션만살짝 발라줘도 기분전환이 되서 좋더라구요. 국가대표 피겨선수인 차준환님이 모델로 활동하셔서왠지 더 믿음이 가는 것 같은? 파스향을 생각 하면 NO! 로즈마리 라벤더 허브향입니다:) 끈적이지 않고 바를수 있으니 더운 날씨에도 강추에요.바디스트레스 날려버리자구요. ㅎ 아. 핫 롤온 로션은 제가 배에도 발라봤는데 첨에 너무 많이 발라져서온열감이 상당해서 놀랐어요. 피부가 약하다면 소량 테스트 후 바르기!! 꿀팁 ☆ 50mL 정가 9,900 원인데 올리브영 브랜드 세일 기간(6/2~ 6/8) 동안은 37% 할인 6,210원에 구입가능하대요. #멘소래담 #롤온로션 #멘소래담롤온로션 #올영 #운동필수템#운동하는여자#헬린이#헬스장#헬스타그램#오하운",#광고 #멘소래담 #롤온로션 #멘소래담롤온로션 #올영 #운동필수템#운동하는여자#헬린이#헬스장#헬스타그램#오하운 ,26,875,FEED,2022-05-30T01:17:29+0000,10.12.16yp,1.78414E+16
1.79156E+16,사패산 정상에 사람이 완전 없어서 ㅋㅋ연애할때마냥 찍어줌. ??#여친짤 ? #사패산#mountain#겨울산행,#여친짤 #사패산#mountain#겨울산행 ,19,1897,REELS,2022-01-12T05:47:50+0000,10.12.16yp,1.78414E+16
1.79161E+16,3월은 어시스트 풀업머신 60kg 무게로 했규요.오늘은 4월이니까 50kg 으로 줄여봤오요. ??근데 마지막엔 진짜 못올라가겠더라구요.;;;5월엔 40kg 로 해보겠습니당??#pullup#풀업머신#헬린이#만우절,#pullup#풀업머신#헬린이#만우절 ,10,1613,REELS,2022-04-01T06:03:06+0000,10.12.16yp,1.78414E+16
1.79162E+16,꽃비가내리는#약수동산캠핑장 ??#토마호크 ??#캠핑#캠크닉#캠핑스타그램#캠핑장추천#camping,#약수동산캠핑장 #토마호크 #캠핑#캠크닉#캠핑스타그램#캠핑장추천#camping ,0,123,REELS,2021-04-12T03:16:39+0000,10.12.16yp,1.78414E+16
1.79163E+16,#제품협찬#등산 할때 오랜만에 챙긴블루투스기능이 있는 #에어로펙스 최신곡보다 좋아하는 노래만 계속 듣는 스타일이라 엑스트레이너즈를  더 많이 사용하지만 에어로펙스는 통화도 되서 정말 편해요. 통화음질 걱정하시는 분들 많은데 통화음질도 좋아요. #러닝 하면서도 잘됩니다:) ..aftershokzkr #애프터샥#aftershokz#골전도이어폰#shokzsquadkr#등산그램#산스타그램#운동#운동하는여자,#제품협찬#등산 #에어로펙스 #러닝 #애프터샥#aftershokz#골전도이어폰#shokzsquadkr#등산그램#산스타그램#운동#운동하는여자 ,23,758,FEED,2021-02-08T01:36:58+0000,10.12.16yp,1.78414E+16
1.79163E+16,"#광고저는 평소에도 탄산수는 트레비를 자주 마시는데요, 신상품이 새로 나왔더라구요:)??애플 트레비 PLUS+ 출시!!난소화성말토덱스트린 식이섬유 9.6g 함유되있대요. 애플향 너무 좋구 청량함이 대박! 러닝하고 마시니까 기분까지 상콤해지는거있져:)  작정하고 러닝하러간 남양주한강공원.여기 자작나무 숲도 있고 정말 예뿌더라구요#러닝코스 추천합니다????봄이니까 다시 러닝 좀 해보려구요. ㅋ..※본 제품은 건강기능식품이 아닙니다*식후 혈당상승 억제, 혈중 중성지질 개선, 배변활동 원활에 도움을 줄 수 있다고 알려진 난소화성말토덱스트린이 들어있습니다...#트레비 #트레비플러스 #기능성표시식품 #식이섬유함유탄산수#러닝#런스타그램#running#운동하는여자",#광고저는 #러닝코스 #트레비 #트레비플러스 #기능성표시식품 #식이섬유함유탄산수#러닝#런스타그램#running#운동하는여자 ,35,1150,FEED,2022-03-21T22:59:00+0000,10.12.16yp,1.78414E+16
1.79167E+16,ㅊㅜㅇㅈㅜ #ㅇㅏㄱㅇㅓㅂㅗㅇ #ㄱㅗㅍㅡㄹㅗ8 ㄹㅗ ㄷㅏㅁㅇㅏㅂㅘㅆㅇㅓㅇㅛ??ㄱㅕㅇㅅㅏㄱㅏ ㅅㅣㅁㅎㅏㄷㅏㄱㅗ ㄷㅡㄹㅇㅓㅅㅓ ㅇㅏㄹㄱㅗㄴㅡㄴ ㅇㅣㅆㅇㅓㅆㄴㅡㄴㄷㅔ ㅈㅣㄴㅉㅏ ㅅㅣㅁㅎㅏㄷㅓㄹㅏㄱㅜㅇㅛ. ㅇㅕㄱㅣ ㄴㅓㅁㅜ ㅇㅖㅃㅡㄴㄷㅔ ㅈㅗㅅㅣㅁㅎㅐㅇㅑㄷㅚㅇㅛ??????..cephas_official #ㄱㅗㅍㅡㄹㅗㄱㅓㄹㅅㅡㅋㅝㄷㅡ#세파스#gopro#ㄷㅡㅇㅅㅏㄴㄱㅡㄹㅐㅁ#ㄷㅡㅇㅅㅏㄴㅅㅡㅌㅏㄱㅡㄹㅐㅁ#ㅇㅏㄱㅇㅓㅅㅓㅁ#ㅅㅏㄴㅅㅡㅌㅏㄱㅡㄹㅐㅁ#ㅅㅏㄴㅌㅏㄴㅡㄴㅇㅕㅈㅏ#mountains#outdoor#ㅋㅓㄹㄹㅓㅁㅂㅣㅇㅏ#ㄷㅡㅇㅅㅏㄴㅂㅗㄱㅍㅐㅅㅕㄴ,#ㅇㅏㄱㅇㅓㅂㅗㅇ #ㄱㅗㅍㅡㄹㅗ8 #ㄱㅗㅍㅡㄹㅗㄱㅓㄹㅅㅡㅋㅝㄷㅡ#세파스#gopro#ㄷㅡㅇㅅㅏㄴㄱㅡㄹㅐㅁ#ㄷㅡㅇㅅㅏㄴㅅㅡㅌㅏㄱㅡㄹㅐㅁ#ㅇㅏㄱㅇㅓㅅㅓㅁ#ㅅㅏㄴㅅㅡㅌㅏㄱㅡㄹㅐㅁ#ㅅㅏㄴㅌㅏㄴㅡㄴㅇㅕㅈㅏ#mountains#outdoor#ㅋㅓㄹㄹㅓㅁㅂㅣㅇㅏ#ㄷㅡㅇㅅㅏㄴㅂㅗㄱㅍㅐㅅㅕㄴ ,0,317,FEED,2020-09-16T01:18:59+0000,10.12.16yp,1.78414E+16
1.79172E+16,금요일같은 화요일 ??오늘은 더 열심히 운동했쥬.마이프로틴 임팩트 위키 타임세일기간이 연장되서 오늘 31일 23:59까지 전제품 최대 80%까지 할인 받을수 있다는 소식 ????myproteinkr ..#마이프로틴#오하운#눈바디#바디체크#운동하는여자#레깅스코디#레깅스추천#leggings#헬린이#헬스장,#마이프로틴#오하운#눈바디#바디체크#운동하는여자#레깅스코디#레깅스추천#leggings#헬린이#헬스장 ,21,1099,FEED,2022-05-31T01:13:50+0000,10.12.16yp,1.78414E+16
1.79172E+16,"시티 포레스티벌 2022 ???? !!저도 초대받았어요??국내 최초이자 최대규모인 ‘도심 속 워크아웃 페스티벌’ 이 노들섬에서 2일동안 펼쳐집니다. 시티 포레스티벌은 요런의미????CITY+FOREST+FESTIVAL = CITY FORESTIVAL ?? 허니제이, 김동현, 최여진을 비롯해 강하나, 이지은, 비타민 신지니, 안정은 등의 국내 피트니스 파워 유튜버와 함께줌바, 발레핏, 필록싱, 밸런사이클, 타바타, 요가, 명상, 러닝 등 다양한 프로그램들을 모조리 즐길수 있다고 해요:)  ??시티 포레스티벌 2022 - 일시 : 5월 21일(토) ~ 5월 22일(일) / 2일간- 장소 : 한강 노들섬 cityforestival.official 시티 포레스티벌 2022는 배럴핏과 함께합니다. 그래서 !! 모든 티켓 구매자에게 베럴핏 티셔츠가 포함된 기프트백도 증정한다는 사실!! ??이밖에도운동 인증 후 당첨 시 티켓이 제공되는 이벤트 #오운완 을 비롯해 강사진에게 직접 코칭받을 수 있는 기회 등 다양한 이벤트가 준비되있대요.사실 한강뷰에서 요가만해도 너무 좋자나요. 그론데 이런 다양한 프로그램까지 다 즐길 수 있다니 진짜 최고 최고??같이 페스티벌 가자가자가자구????#CITYFORESTIVAL2022 #시티포레스티벌2022 #시티포레스티벌 #워크아웃페스티벌 #나를위한워크아웃#배럴핏과함께해요 #배럴핏 #BARRELFIT #FITMEFORME  #스타일리시에슬레저 #운동하는여자",#오운완 #CITYFORESTIVAL2022 #시티포레스티벌2022 #시티포레스티벌 #워크아웃페스티벌 #나를위한워크아웃#배럴핏과함께해요 #배럴핏 #BARRELFIT #FITMEFORME #스타일리시에슬레저 #운동하는여자 ,82,7515,FEED,2022-05-06T01:07:41+0000,10.12.16yp,1.78414E+16
1.7918E+16,#협찬 markpianu_official 저는 휴가중인데요. 종일 바닷가에서 놀고있어요:) 디자인도 예쁘고 어디서든 편하게 입을 수 있는 수영복. 탄탄해서 수영할때도 좋더라구요:) #마크피에뉴 #수영복 #실내수영복 #여자수영복 #남자수영복 #원피스수영복 #수영복추천,#협찬 #마크피에뉴 #수영복 #실내수영복 #여자수영복 #남자수영복 #원피스수영복 #수영복추천 ,150,5031,FEED,2022-08-10T23:49:03+0000,10.12.16yp,1.78414E+16
1.79181E+16,날이 좋아서 그런가 한강은 활기가 넘치더라구요. 요번 #그란데라인 신상 입고 걷뛰걷뛰.Top: #아몬인크로스숏슬리브  탈부착가능한 패드가 내장되있어서 편하게 입을수있구 타이트하지않은데도 핏을 예쁘게 잘 살려준다는게 큰 장점:) Bottom: #엘플렉스레깅스 요건 진짜 베스트셀러다움 말해뭐해 ㅋgrandeline.official ..#협찬#grandeline#leggings#요가복#에슬레저룩#요가강사#운동하는여자#운동복패션#한강#엑스트레이너즈,#그란데라인 #아몬인크로스숏슬리브 #엘플렉스레깅스 #협찬#grandeline#leggings#요가복#에슬레저룩#요가강사#운동하는여자#운동복패션#한강#엑스트레이너즈 ,64,2100,FEED,2021-08-17T23:07:04+0000,10.12.16yp,1.78414E+16
1.79183E+16,"#광고 myproteinkr 이번 마프대란 ??타임세일 일정: 6월5일 (월) 20:00 ? 6월6일 (화) 23:59 (28시간 한정) ??할인코드 66SALE 입력시 42% 추가 할인??퓨쳐 웨이 또는 클리어 웨이 구매시 추가 3% 자동할인??친구 추천시 추천인에게는 적립금 15,000원제공, 친구에게는 무료 증정품 혜택 (자세한 내용은 추천인 제도 페이지 참조) -??구매 금액대별 (10만원 / 14만원 / 17만원) 사은품 증정#마이프로틴#오하운#단백질추천#짐웨어#gymwear#레깅스추천#레깅스코디#헬스장#헬린이",#광고 #마이프로틴#오하운#단백질추천#짐웨어#gymwear#레깅스추천#레깅스코디#헬스장#헬린이 ,23,848,FEED,2023-06-05T08:06:41+0000,10.12.16yp,1.78414E+16
1.79184E+16,제 워너비 ??쎄미쌤 xoxossemi 발레핏 영상 보고 전시대 이용해서 스트레칭 했어요:) 햇빛도 오늘따라 많이 들어와서 좋도라구요.??세미쌤 #발레핏 들으러 가고싶다?? ..요가복은 #파슬리웨어parsley_kr .#운동#workout#운동하는여자#요가복#gymlooks,#발레핏 #파슬리웨어parsley_kr #운동#workout#운동하는여자#요가복#gymlooks ,0,609,FEED,2020-04-09T05:17:18+0000,10.12.16yp,1.78414E+16
1.79185E+16,여기는 서도우작업실. 공항가는길 아시죵? 저는 재밌게 봤던 드라마였는데..이렇게 마주치니 참 반가웠어요. 오조포구 둘레길 정말예쁘고~ 평온한 오조리 마을길은 매일걸어도 안질릴거 같아요.담에 올레2코스도 꼭 가봐야지.상하의 parsley_kr ..#요가복추천#제주살이#요가복#파슬리#파슬리웨어#제주올레길#트레킹#러닝#조깅#제주도가볼만한곳#오조포구,#요가복추천#제주살이#요가복#파슬리#파슬리웨어#제주올레길#트레킹#러닝#조깅#제주도가볼만한곳#오조포구 ,23,790,FEED,2022-02-20T22:54:45+0000,10.12.16yp,1.78414E+16
1.79188E+16,지난주말에 재빈코치님 막걸리런 에서 제가 5k 뛰고 막판에 빌드업한다고 신다게 달렸는데요:) 그래서 지금도 리커버리 중ㅋ  고관절 스트레칭은 항상 중요한거 같아요 .  예쁜 화이트 레깅스는blueapplelookofficial 종아리부분이 메쉬라 종아리 얇아보이는 효과?? 아. 재빈코치님의 #느린마을막걸리런 은 7월10일 또 진행됩니다신청링크는 ????https://linktr.ee/jay_v2enjay_v2en ???? 잽코 인스타 여기가셔도 신청가능 ㅋ#블루애플요가복#요가복추천#레깅스추천#레깅스코디#러닝#런스타그램#요가,#느린마을막걸리런 #블루애플요가복#요가복추천#레깅스추천#레깅스코디#러닝#런스타그램#요가 ,69,3192,FEED,2022-06-29T09:15:02+0000,10.12.16yp,1.78414E+16
1.79189E+16,:)주말에 예쁜동생들이랑 rigel.soyoung wellness_aloha 가본#더프라자언주점 ??생각보다 저렴하고 시설도 좋은데다 우리끼리만 운동할수있어서 좋았다.운동복은parsley_kr 조거팬츠에 빠져버림. ??..#운동#운동하는여자#요가복#요가#필라테스복#workout#fitgirl#gymlooks#헬린이#health,#더프라자언주점 #운동#운동하는여자#요가복#요가#필라테스복#workout#fitgirl#gymlooks#헬린이#health ,0,917,FEED,2020-01-19T23:49:10+0000,10.12.16yp,1.78414E+16
1.7919E+16,#제작비협찬ㅇㅛㅈㅡㅁ ㅎㅗㅁㅌㅡㅎㅏㅁㅕㄴㅅㅓ ㅋㅡㄹㄹㅣㄴ ㅅㅣㄱㄷㅏㄴ ㅎㅐㅂㅗㄹㅕㄱㅗ ㄴㅗㄹㅕㄱㅈㅜㅇㅇㅣㄴㄷㅔㅇㅛ. ??ㅇㅛㅈㅡㅁ ㅈㅔ ㄱㅓㄴㄱㅏㅇㅎㅏㄴ ㅇㅏㅊㅣㅁ ㅍㅣㄹㅅㅜㅌㅔㅁ #300ㅅㅐㄹㄹㅓㄷㅡ ??ㅇㅏㅊㅣㅁㅁㅏㄷㅏ ㅅㅣㄴㅅㅓㄴㅎㅏㄱㅔ ㅂㅐㄷㅏㄹㄷㅚㄴㅡㄴ #ㅍㅜㄹㅁㅜㅇㅝㄴㅇㅣㅅㅅㅡㄹㄹㅣㅁ ㅇㅣㅇㅔㅇㅛ.ㄷㅏㅇㅑㅇㅎㅏㄴ ㅌㅗㅍㅣㅇㅇㅡㅇ ㄱㅕㅌㄷㅡㄹㅇㅣㄴ 11ㄱㅏㅈㅣ ㅁㅔㄴㅠ. ㅈㅓㄴㅡㄴ ㄱㅡㅈㅜㅇㅇㅔ  ㅂㅜㄹㄱㅗㄱㅣㄱㅏ ㅌㅗㅍㅣㅇㄷㅚㄴ ㅅㅐㄹㄹㅓㄷㅡㄱㅏ ㅊㅚㅇㅐㅇㅔㅇㅛ?? ㄱㅓㄴㄱㅏㅇㅎㅏㄱㅔ ㅋㅏㄹㄹㅗㄹㅣㅈㅗㅈㅓㄹㅎㅏㄱㅗ ㅅㅣㅍㅇㅡㄴ ㅂㅜㄴㄷㅡㄹㄲㅔ ㄱㅏㅇㅊㅜㅎㅏㅂㄴㅣㄷㅏ. ..#ㅇㅣㅅㅅㅡㄹㄹㅣㅁ300ㅅㅐㄹㄹㅓㄷㅡ#ㅅㅣㄱㄷㅏㄴㄱㅘㄴㄹㅣ#ㅇㅠㅈㅣㅇㅓㅌㅓ#eatslim#ㅇㅜㄴㄷㅗㅇ#ㅇㅜㄴㄷㅗㅇㅎㅏㄴㅡㄴㅇㅕㅈㅏ#ㅈㅣㅂㅋㅗㄱ,#제작비협찬ㅇㅛㅈㅡㅁ #300ㅅㅐㄹㄹㅓㄷㅡ #ㅍㅜㄹㅁㅜㅇㅝㄴㅇㅣㅅㅅㅡㄹㄹㅣㅁ #ㅇㅣㅅㅅㅡㄹㄹㅣㅁ300ㅅㅐㄹㄹㅓㄷㅡ#ㅅㅣㄱㄷㅏㄴㄱㅘㄴㄹㅣ#ㅇㅠㅈㅣㅇㅓㅌㅓ#eatslim#ㅇㅜㄴㄷㅗㅇ#ㅇㅜㄴㄷㅗㅇㅎㅏㄴㅡㄴㅇㅕㅈㅏ#ㅈㅣㅂㅋㅗㄱ ,43,798,FEED,2020-12-23T23:11:11+0000,10.12.16yp,1.78414E+16
1.79193E+16,#제품협찬 nerdyofficial가볍고 시원한 소재라 요즘처럼 폭염일때도 운동하기 너무좋은 널디 :) 널디레깅스는 처음인데 허리를 진짜 꽉 잡아주는 슬림라인이에요.밝은레깅스 입을때는 요렇게 라인 정리해주는 레깅스 좋죵 ??#Makeyourway#널디핏#널디레깅스#nerdyfit#레깅스추천#레깅스코디#요가복추천#요가자세#요가,#제품협찬 #Makeyourway#널디핏#널디레깅스#nerdyfit#레깅스추천#레깅스코디#요가복추천#요가자세#요가 ,37,1266,FEED,2022-07-25T22:53:39+0000,10.12.16yp,1.78414E+16
